"season"	"county"	"locality"	"birds_seen"	"variety_seen"	"birder_count"	"avg_birds_seen"	"seen_rank"	"variety_rank"	"score"	"hot_spot_rank"	"latitude"	"longitude"
"412"	"Spring"	"coos"	"Bradley Lake"	9446	108	4	2361.5	4	14	82	6	43.0658468	-124.4267299
"413"	"Spring"	"coos"	"Coquille Valley Wildlife Area"	43141	143	24	1797.54166666667	7	6	87	3	43.2160479	-124.2587955
"414"	"Spring"	"coos"	"Face Rock Wayside"	287210	106	119	2413.52941176471	3	15	82	6	43.1049466	-124.4348216
"415"	"Spring"	"coos"	"Kronenberg County Park--Coquille Point"	188832	112	94	2008.85106382979	6	12	82	6	43.1147	-124.4353
"416"	"Spring"	"coos"	"Lower Fourmile Trail"	111249	145	22	5056.77272727273	1	4	95	1	43.0110766	-124.4479018
"417"	"Spring"	"coos"	"Millicoma Marsh"	31351	163	48	653.145833333333	12	2	86	4	43.3682768	-124.1908908
"418"	"Spring"	"coos"	"New River Area of Critical Environmental Concern"	23756	144	49	484.816326530612	17	5	78	9	42.996424	-124.4563866
"419"	"Spring"	"coos"	"North Spit--old Weyco Settling Pond & deflation plain"	27697	180	42	659.452380952381	11	1	88	2	43.4210895	-124.2850935
"420"	"Spring"	"coos"	"Oregon Islands NWR--Table Rock Overlook"	164538	93	54	3047	2	24	74	10	43.1161121	-124.4333861
"421"	"Spring"	"crook"	"Crooked River Canyon Hwy."	3695	86	33	111.969696969697	21	9	70	9	44.1487964	-120.8256661
"422"	"Spring"	"crook"	"Crooked River Park"	9186	117	40	229.65	12	3	85	5	44.2893883	-120.8439617
"423"	"Spring"	"crook"	"Crooked River Wetlands Complex"	291091	174	324	898.429012345679	3	1	96	2	44.3165109	-120.897857
"424"	"Spring"	"crook"	"Gutierrez Ranch (restricted access)"	4310	67	3	1436.66666666667	2	17	81	6.5	44.1625922	-120.0912952
"425"	"Spring"	"crook"	"Houston Lakes"	98078	146	66	1486.0303030303	1	2	97	1	44.2941213	-120.9893417
"426"	"Spring"	"crook"	"Mud Springs Horse Camp Campground"	737	58	2	368.5	7	24.5	68.5	10	44.302244	-119.662913
"427"	"Spring"	"crook"	"Ochoco Reservoir"	12286	113	46	267.086956521739	10	4	86	4	44.3066526	-120.6975174
"428"	"Spring"	"crook"	"Prineville Reservoir State Park"	2504	94	21	119.238095238095	19	6	75	8	44.1322645	-120.7262707
"429"	"Spring"	"crook"	"Prineville Sewage Ponds (closed to the public as of 6/9/21)"	26097	106	48	543.6875	6	5	89	3	44.3067524	-120.8712494
"430"	"Spring"	"crook"	"Prineville Sewage Ponds New (closed to the public as of 6/9/21)"	6477	81	18	359.833333333333	9	10	81	6.5	44.3182601	-120.888319
"431"	"Spring"	"curry"	"Cape Blanco SP"	6770	114	54	125.37037037037	26	5	69	7	42.8363249	-124.5461655
"432"	"Spring"	"curry"	"Cape Blanco SP--Lighthouse"	6527	64	22	296.681818181818	6	26.5	67.5	8	42.8367975	-124.5636991
"433"	"Spring"	"curry"	"Chetco Pt."	40619	102	50	812.38	4	8	88	2	42.0443211	-124.2902613
"434"	"Spring"	"curry"	"Chetco River--South Jetty"	6827	81	51	133.862745098039	22	16.5	61.5	10	42.0445123	-124.2695332
"435"	"Spring"	"curry"	"Floras Lake"	67471	137	35	1927.74285714286	1	2	97	1	42.9038274	-124.5049667
"436"	"Spring"	"curry"	"Floras Lake--Boice-Cope Co. Park"	6788	140	35	193.942857142857	12	1	87	3	42.9017474	-124.5022202
"437"	"Spring"	"curry"	"Fort Point"	5732	70	19	301.684210526316	5	23	72	5	42.7415233	-124.4946885
"438"	"Spring"	"curry"	"Gold Beach--Marina"	5171	99	40	129.275	25	9.5	65.5	9	42.4230764	-124.4195652
"439"	"Spring"	"curry"	"Harris Beach SP"	15625	127	73	214.041095890411	11	3	86	4	42.068482	-124.3106461
"440"	"Spring"	"curry"	"Harris Beach SP--Day Use Area"	9896	99	72	137.444444444444	21	9.5	69.5	6	42.0682032	-124.3147445
"441"	"Spring"	"deschutes"	"Awbrey Meadows"	17886	104	5	3577.2	1	32	67	8	44.094724	-121.341221
"442"	"Spring"	"deschutes"	"Deschutes River Trail--Old Mill (Mill A  and  Loggers Loops)"	32159	117	76	423.144736842105	13	19	68	6.5	44.045064	-121.316421
"443"	"Spring"	"deschutes"	"Hatfield Lake"	569788	207	494	1153.41700404858	2	1	97	1	44.1232081	-121.198554
"444"	"Spring"	"deschutes"	"La Pine SP"	20280	127	73	277.808219178082	21	14	65	10	43.7712471	-121.5413618
"445"	"Spring"	"deschutes"	"Lower Bridge Way"	24484	136	101	242.415841584158	25	8.5	66.5	9	44.3598808	-121.2942982
"446"	"Spring"	"deschutes"	"Redmond Sewage Ponds (restricted access)"	62007	157	90	688.966666666667	5	3	92	2	44.3352042	-121.2192706
"447"	"Spring"	"deschutes"	"River Meadows (restricted access)"	7001	110	7	1000.14285714286	3	29	68	6.5	43.8249157	-121.4900945
"448"	"Spring"	"deschutes"	"Ryan Meadow"	22442	148	66	340.030303030303	18	7	75	5	43.9518454	-121.4198899
"449"	"Spring"	"deschutes"	"Sawyer Park"	100284	149	232	432.258620689655	12	6	82	3	44.0853521	-121.3105068
"450"	"Spring"	"deschutes"	"Tumalo Reservoir"	42819	183	142	301.542253521127	20	2	78	4	44.1390787	-121.4178951
"451"	"Spring"	"douglas"	"Fords Pond"	50971	166	121	421.247933884298	3	1	96	1	43.3913165	-123.363111
"452"	"Spring"	"douglas"	"OC Brown County Park"	1411	71	6	235.166666666667	9	19	72	8	43.20659	-123.2299
"453"	"Spring"	"douglas"	"Oregon Dunes Loop Trail"	6877	106	23	299	6	5	89	4	43.8364312	-124.1630495
"454"	"Spring"	"douglas"	"Plat I Reservoir"	6875	111	43	159.883720930233	17	4	79	6	43.394346	-123.2522678
"455"	"Spring"	"douglas"	"Stewart Park Wildlife Ponds & Nature Trail"	13722	115	53	258.905660377359	7	3	90	2.5	43.2276504	-123.3712292
"456"	"Spring"	"douglas"	"Tahkenitch Creek Estuary"	4071	63	9	452.333333333333	2	28.5	69.5	10	43.7920417	-124.1710568
"457"	"Spring"	"douglas"	"Tahkenitch Landing and Campground"	4084	97	18	226.888888888889	10	9	81	5	43.799787	-124.146764
"458"	"Spring"	"douglas"	"Umpqua River--Salmon Harbor Marina"	6620	98	44	150.454545454545	18	8	74	7	43.6839497	-124.1812992
"459"	"Spring"	"douglas"	"Umpqua River--South Jetty"	9267	103	24	386.125	4	6	90	2.5	43.6655123	-124.2117691
"460"	"Spring"	"douglas"	"Wildlife Safari (restricted access)"	2286	88	13	175.846153846154	15	13.5	71.5	9	43.1429002	-123.4299911
"461"	"Spring"	"gilliam"	"Arlington (town)"	4465	82	52	85.8653846153846	5	5	90	4	45.7193942	-120.2036047
"462"	"Spring"	"gilliam"	"Condon Sewage Ponds (restricted access)"	9790	91	52	188.269230769231	2	2	96	2	45.2275954	-120.17736
"463"	"Spring"	"gilliam"	"Cottonwood Canyon SP (Gilliam Co.)"	2846	84	57	49.9298245614035	11	3	86	7	45.4768042	-120.4663754
"464"	"Spring"	"gilliam"	"Lonerock"	347	45	6	57.8333333333333	9	12	79	10	45.089218	-119.885803
"465"	"Spring"	"gilliam"	"Lost Valley Rd.--valley and pine forest"	1391	83	16	86.9375	4	4	92	3	45.075741	-119.9704122
"466"	"Spring"	"gilliam"	"Middle Rock Creek Ln."	783	56	13	60.2307692307692	8	8	84	8	45.5071098	-120.1809668
"467"	"Spring"	"gilliam"	"Phillipi Canyon"	687	57	16	42.9375	12	7	81	9	45.6757999	-120.4921155
"468"	"Spring"	"gilliam"	"Port of Arlington"	3585	49	29	123.620689655172	3	10	87	6	45.7229297	-120.2074885
"469"	"Spring"	"gilliam"	"Trail Fork Rd."	709	58	9	78.7777777777778	6	6	88	5	45.1680353	-120.2029932
"470"	"Spring"	"gilliam"	"Willow Creek Wildlife Area"	13115	147	57	230.087719298246	1	1	98	1	45.7826593	-120.0048959
"471"	"Spring"	"grant"	"Bates SP"	993	83	21	47.2857142857143	22	4	74	9	44.5911668	-118.5129656
"472"	"Spring"	"grant"	"Bobolink Lookout"	3435	72	32	107.34375	10	8	82	5	44.0656797	-118.9476442
"473"	"Spring"	"grant"	"Bull Prairie Lake"	970	68	9	107.777777777778	9	11	80	6	44.974028	-119.6631718
"474"	"Spring"	"grant"	"Clyde Holiday SP"	10425	116	90	115.833333333333	6	1	93	2	44.4155744	-119.0886211
"475"	"Spring"	"grant"	"Davis Creek Park"	2676	99	24	111.5	8	3	89	4	44.4231916	-118.9642991
"476"	"Spring"	"grant"	"Forest Conservation Area"	4741	107	12	395.083333333333	1	2	97	1	44.4573634	-118.6867458
"477"	"Spring"	"grant"	"Logan Valley"	1082	77	15	72.1333333333333	16	5.5	78.5	8	44.1767812	-118.6400503
"478"	"Spring"	"grant"	"Poison Creek Reservoir"	4478	77	26	172.230769230769	3	5.5	91.5	3	44.0136974	-118.9142078
"479"	"Spring"	"grant"	"Scotty Creek Rd."	1120	50	4	280	2	19	79	7	44.1559207	-119.1063023
"480"	"Spring"	"grant"	"Silvies Valley Ranch--Silvies Historic Schoolhouse"	1682	74	30	56.0666666666667	20	7	73	10	44.0320044	-118.9361966
"481"	"Spring"	"harney"	"Burns Sewage Ponds (restricted access)"	230080	136	219	1050.59360730594	6	27	67	9	43.5672909	-119.0676928
"482"	"Spring"	"harney"	"Greenhouse Ln."	244785	154	223	1097.69058295964	5	13	82	2.5	43.512015	-119.0786411
"483"	"Spring"	"harney"	"Hotchkiss Ln."	439843	142	240	1832.67916666667	2	22	76	4	43.5568514	-119.0312433
"484"	"Spring"	"harney"	"Hwy. 205--Burns to Malheur NWR"	66806	173	236	283.076271186441	22	9	69	7	43.5291357	-119.0210724
"485"	"Spring"	"harney"	"Malheur NWR (general)"	55524	200	157	353.656050955414	16	2	82	2.5	43.2053426	-118.9297485
"486"	"Spring"	"harney"	"Malheur NWR--Benson Pond"	122227	187	498	245.435742971888	27	5	68	8	42.9566738	-118.8657188
"487"	"Spring"	"harney"	"Malheur NWR--Central Patrol Rd."	49125	175	208	236.177884615385	28	8	64	10	43.2024856	-118.8875628
"488"	"Spring"	"harney"	"Malheur NWR--Central Patrol Rd.--Krumbo Reservoir Rd. to P Ranch"	112210	182	349	321.518624641834	19	7	74	5	42.8368515	-118.8856745
"489"	"Spring"	"harney"	"Malheur NWR--Headquarters"	401458	252	1079	372.064874884152	14	1	85	1	43.2653681	-118.8433095
"490"	"Spring"	"harney"	"Malheur NWR--Malheur Lake"	6017	149	15	401.133333333333	13	16.5	70.5	6	43.346653	-118.797226
"491"	"Spring"	"hood river"	"Cascade Locks--Easy Climb Trail"	1853	78	6	308.833333333333	2	11	87	6	45.6845271	-121.8532002
"492"	"Spring"	"hood river"	"Government Cove"	3634	109	30	121.133333333333	6	2	92	3	45.686396	-121.8430996
"493"	"Spring"	"hood river"	"Historic Highway Trail (eastern Hood River Co.)"	2101	91	19	110.578947368421	7	4	89	4	45.699453	-121.475074
"494"	"Spring"	"hood river"	"Hood River Mountain Trail"	1548	85	12	129	5	8	87	6	45.6744027	-121.463449
"495"	"Spring"	"hood river"	"Hood River Spit"	1902	86	24	79.25	12	7	81	8	45.7141777	-121.5088555
"496"	"Spring"	"hood river"	"Hood River mouth"	19093	144	132	144.643939393939	3	1	96	1	45.7152892	-121.5063858
"497"	"Spring"	"hood river"	"Hood River--Powerdale Corridor"	2099	80	25	83.96	11	9.5	79.5	9	45.695734	-121.5082741
"498"	"Spring"	"hood river"	"Hood River--The Hook"	9452	103	70	135.028571428571	4	3	93	2	45.717025	-121.525898
"499"	"Spring"	"hood river"	"Indian Creek Trail--Arrowhead Ave. to Barrett Dr."	976	51	2	488	1	20	79	10	45.6899446	-121.5429876
"500"	"Spring"	"hood river"	"Old Dalles Dr."	1299	88	14	92.7857142857143	8	5	87	6	45.6776273	-121.4781046
"501"	"Spring"	"jackson"	"Agate Lake"	33521	171	127	263.944881889764	11	3	86	3	42.4099597	-122.7708006
"502"	"Spring"	"jackson"	"Denman WMA--Ave. G and Ave. H ponds"	52310	175	168	311.369047619048	9	2	89	2	42.4395971	-122.8673269
"503"	"Spring"	"jackson"	"Denman WMA--Hall Tract Unit"	14353	153	68	211.073529411765	19	5	76	6	42.4220019	-122.8581762
"504"	"Spring"	"jackson"	"Denman WMA--Little Butte Creek Unit"	19586	149	48	408.041666666667	6	8.5	85.5	4	42.4512305	-122.8661935
"505"	"Spring"	"jackson"	"Denman WMA--TouVelle Rd. and Interpretive Trail"	13072	149	71	184.112676056338	24	8.5	67.5	10	42.4452689	-122.8676797
"506"	"Spring"	"jackson"	"Denman WMA--Whetstone Pond"	24310	163	133	182.781954887218	25	4	71	8	42.4181342	-122.8657722
"507"	"Spring"	"jackson"	"Emigrant Lake--South Shore"	14804	151	68	217.705882352941	17	6.5	76.5	5	42.1337652	-122.6129258
"508"	"Spring"	"jackson"	"Howard Prairie Circuit"	6822	148	34	200.647058823529	20	10	70	9	42.2136437	-122.3994541
"509"	"Spring"	"jackson"	"RVM campus"	19694	114	20	984.7	3	22.5	74.5	7	42.307586	-122.838162
"510"	"Spring"	"jackson"	"White City Lagoons (Kirtland Rd. Ponds)"	165869	178	216	767.912037037037	4	1	95	1	42.4336881	-122.9128075
"511"	"Spring"	"jefferson"	"Alder Springs"	1510	87	25	60.4	26	8	66	7	44.4449332	-121.3461399
"512"	"Spring"	"jefferson"	"Camp Sherman"	5507	115	106	51.9528301886792	33	2	65	8	44.4599389	-121.6432683
"513"	"Spring"	"jefferson"	"Dark Lake"	5364	76	11	487.636363636364	2	14.5	83.5	3	44.405915	-121.755323
"514"	"Spring"	"jefferson"	"Haystack Reservoir"	9482	125	46	206.130434782609	4	1	95	1	44.4978522	-121.1505318
"515"	"Spring"	"jefferson"	"Mecca Flats"	830	70	11	75.4545454545455	20	16	64	9	44.7737252	-121.2081415
"516"	"Spring"	"jefferson"	"Pelton Regulating Dam Wildlife Overlook"	6068	105	49	123.836734693878	8	5	87	2	44.7224039	-121.2435661
"517"	"Spring"	"jefferson"	"Rimrock Springs WMA"	4478	107	63	71.0793650793651	23	3	74	6	44.4955258	-121.0514832
"518"	"Spring"	"jefferson"	"Suttle Lake"	3396	106	69	49.2173913043478	35	4	61	10	44.4225937	-121.7367554
"519"	"Spring"	"jefferson"	"Trout Creek Campground (Jefferson Co.)"	2026	89	25	81.04	18	6	76	5	44.8160444	-121.0948706
"520"	"Spring"	"jefferson"	"Whiskey Springs"	7235	88	74	97.7702702702703	13	7	80	4	44.470222	-121.573111
"521"	"Spring"	"josephine"	"Hellgate Canyon Viewpoint area"	2350	84	13	180.769230769231	9	10.5	80.5	7	42.546391	-123.5156509
"522"	"Spring"	"josephine"	"I-5--Manzanita Rest Area"	11202	103	103	108.757281553398	16	5	79	8	42.5174155	-123.3620461
"523"	"Spring"	"josephine"	"Lake Selmac"	12636	133	55	229.745454545455	5	2	93	3	42.2617532	-123.5779095
"524"	"Spring"	"josephine"	"Pacifica Garden"	2537	102	25	101.48	17	6.5	76.5	9	42.2730987	-123.2603046
"525"	"Spring"	"josephine"	"Provolt Pond"	5161	105	28	184.321428571429	7	4	89	4	42.288276	-123.2303596
"526"	"Spring"	"josephine"	"Riverside Park (Josephine Co.)"	7104	89	37	192	6	9	85	5.5	42.428475	-123.328305
"527"	"Spring"	"josephine"	"Rogue Lea Estates ponds"	4640	77	14	331.428571428571	3	12	85	5.5	42.429792	-123.3599854
"528"	"Spring"	"josephine"	"Tussing Park/Reinhart Volunteer Park"	15361	120	42	365.738095238095	1	3	96	2	42.4285133	-123.3475668
"529"	"Spring"	"josephine"	"Whitehorse County Park"	20689	142	61	339.16393442623	2	1	97	1	42.4371911	-123.4596434
"530"	"Spring"	"josephine"	"Wildlife Images Rehabilitation and Education Center"	1325	74	8	165.625	11	13.5	75.5	10	42.4903381	-123.474403
"531"	"Spring"	"klamath"	"Eagle Ridge/Shoalwater Bay"	18927	167	61	310.27868852459	26	6.5	67.5	10	42.3970939	-121.9592285
"532"	"Spring"	"klamath"	"Klamath Wildlife Area--Miller Island Unit"	230547	177	199	1158.52763819095	11	3	86	2	42.1551736	-121.8082073
"533"	"Spring"	"klamath"	"Lake Ewauna--North Shore Trail"	42166	143	7	6023.71428571429	1	11	88	1	42.2130695	-121.7754311
"534"	"Spring"	"klamath"	"Link River Trail"	69357	172	130	533.515384615385	15	5	80	5	42.2278182	-121.7991543
"535"	"Spring"	"klamath"	"Lower Klamath NWR (OR side)"	63258	136	41	1542.87804878049	9	12.5	78.5	6	42.013744	-121.7566509
"536"	"Spring"	"klamath"	"Lower Klamath NWR--Straits Drain"	71749	111	39	1839.71794871795	6	24	70	9	42.0243992	-121.7778454
"537"	"Spring"	"klamath"	"Oregon Drain"	151869	109	38	3996.55263157895	2	27.5	70.5	8	42.0243057	-121.8256073
"538"	"Spring"	"klamath"	"Township Rd."	165457	121	47	3520.36170212766	4	21	75	7	42.0385842	-121.769886
"539"	"Spring"	"klamath"	"Wingwatchers Lake Ewauna Nature Trail"	127179	167	92	1382.38043478261	10	6.5	83.5	4	42.2158372	-121.788817
"540"	"Spring"	"klamath"	"Wood River Wetland"	141976	202	248	572.483870967742	14	1	85	3	42.5807466	-121.9327068
"541"	"Spring"	"lake"	"Christmas Valley (town)"	18396	135	34	541.058823529412	4	6	90	2.5	43.2415347	-120.682394
"542"	"Spring"	"lake"	"Goose Lake State Recreation Area (Oregon)"	25262	145	77	328.077922077922	12	4	84	4	41.9941909	-120.3235781
"543"	"Spring"	"lake"	"Lake Abert"	17072	98	40	426.8	5	19	76	8	42.613	-120.2269
"544"	"Spring"	"lake"	"Lakeview Settling Ponds"	14847	100	37	401.27027027027	6	17.5	76.5	7	42.1812624	-120.3649235
"545"	"Spring"	"lake"	"Summer Lake"	17283	148	45	384.066666666667	7	3	90	2.5	42.825	-120.7456
"546"	"Spring"	"lake"	"Summer Lake Wildlife Area"	716632	222	435	1647.42988505747	1	1	98	1	42.950819	-120.7639503
"547"	"Spring"	"lake"	"Summer Lake Wildlife Area Headquarters"	41470	193	177	234.293785310734	17	2	81	5	42.9549463	-120.7868671
"548"	"Spring"	"lake"	"Summer Lake Wildlife Area--Bullgate Dike"	8040	91	23	349.565217391304	10	24	66	10	42.931446	-120.74207
"549"	"Spring"	"lake"	"Summer Lake Wildlife Area--East Link and Gull Island"	25292	100	31	815.870967741935	3	17.5	79.5	6	42.955722	-120.714412
"550"	"Spring"	"lake"	"Summer Lake Wildlife Area--River Ranch Campground and The Barn"	4965	102	21	236.428571428571	16	15	69	9	42.960428	-120.726701
"551"	"Spring"	"lane"	"Creswell Sewage Ponds (restricted access)"	17354	127	1	17354	2	24.5	73.5	5	43.92343	-123.0364037
"552"	"Spring"	"lane"	"Fern Ridge WMA (general)"	34598	156	28	1235.64285714286	12	4	84	1	44.0893	-123.2945
"553"	"Spring"	"lane"	"Fern Ridge WMA--Fisher Butte Unit north (dikes around Pond 4, 5, 6, and west edge of 3)"	61346	152	75	817.946666666667	23	6	71	6	44.0667313	-123.263855
"554"	"Spring"	"lane"	"Fern Ridge WMA--Fisher Butte Unit north--Scrape & Redhead Pond 4"	21428	134	33	649.333333333333	28	14.5	57.5	9	44.066397	-123.2561089
"555"	"Spring"	"lane"	"Fern Ridge WMA--Fisher Butte Unit south (dikes around Pond 1, 2, and east edge of 3)"	128792	173	152	847.315789473684	21	2	77	3	44.0561844	-123.2576752
"556"	"Spring"	"lane"	"Fern Ridge WMA--Royal Ave. area (general)"	399106	203	428	932.490654205607	18	1	81	2	44.0705825	-123.2574606
"557"	"Spring"	"lane"	"Heceta Beach"	104718	125	92	1138.23913043478	14	27.5	58.5	8	44.0371365	-124.1333735
"558"	"Spring"	"lane"	"Oakview Ave neighborhood"	107914	128	2	53957	1	22.5	76.5	4	44.06805	-123.233293
"559"	"Spring"	"lane"	"Skinner Butte Park"	185278	145	318	582.635220125786	31	9	60	7	44.0580243	-123.0927828
"560"	"Spring"	"lane"	"Walterville Reservoir"	10290	134	19	541.578947368421	33	14.5	52.5	10	44.0700738	-122.8099823
"561"	"Spring"	"lincoln"	"Boiler Bay State Wayside"	1758865	170	421	4177.82660332542	3	4	93	1	44.8288173	-124.0658998
"562"	"Spring"	"lincoln"	"Lincoln City Sewage Treatment Plant (restricted access)"	22097	125	22	1004.40909090909	12	13	75	4.5	44.930364	-124.007842
"563"	"Spring"	"lincoln"	"Lincoln City--NW 15th St. beach access"	18568	120	24	773.666666666667	17	17.5	65.5	10	44.975803	-124.017605
"564"	"Spring"	"lincoln"	"Mark Hatfield Marine Science Center and Estuary Trail"	210521	208	608	346.251644736842	26	1	73	7	44.6231604	-124.0434766
"565"	"Spring"	"lincoln"	"Salishan Spit"	9422	127	18	523.444444444444	19	12	69	8	44.90648	-124.029544
"566"	"Spring"	"lincoln"	"Siletz Bay--Salishan Nature Trail"	48375	162	105	460.714285714286	20	5	75	4.5	44.8908168	-124.0253448
"567"	"Spring"	"lincoln"	"Spanish Head"	134396	114	16	8399.75	1	25	74	6	44.93768	-124.025441
"568"	"Spring"	"lincoln"	"Yaquina Bay--Sally's Bend-LNG Facility"	27668	137	67	412.955223880597	23	11	66	9	44.6262136	-124.0254092
"569"	"Spring"	"lincoln"	"Yaquina Head Outstanding Natural Area"	572297	146	296	1933.43581081081	7	7.5	85.5	2	44.6757053	-124.0724874
"570"	"Spring"	"lincoln"	"Yaquina Head Outstanding Natural Area--Lighthouse"	864810	124	372	2324.75806451613	4	14.5	81.5	3	44.6768624	-124.0788388
"571"	"Spring"	"linn"	"Belts Dr."	43742	146	70	624.885714285714	2	1	97	1	44.3027215	-123.0264473
"572"	"Spring"	"linn"	"Cheadle Lake"	7799	115	35	222.828571428571	13	5	82	6	44.5172866	-122.8906417
"573"	"Spring"	"linn"	"Eicher Rd. Quarry (no longer accessible; all viewpoints are on private property)"	5200	66	17	305.882352941176	8	21.5	70.5	10	44.6147298	-123.015721
"574"	"Spring"	"linn"	"Gap Rd. Rice Ponds"	5205	68	10	520.5	3	18	79	7	44.3642376	-122.9857635
"575"	"Spring"	"linn"	"Oak Creek Greenbelt Trail"	18260	117	15	1217.33333333333	1	4	95	2	44.5992674	-123.1185135
"576"	"Spring"	"linn"	"Scio Sewage Ponds (restricted access)"	1709	66	4	427.25	5	21.5	73.5	8	44.6970912	-122.8525114
"577"	"Spring"	"linn"	"Talking Water Gardens"	48947	140	165	296.648484848485	10	2	88	3.5	44.6444396	-123.0718371
"578"	"Spring"	"linn"	"Timber-Linn Memorial Park"	2493	80	12	207.75	14	13	73	9	44.636487	-123.0570179
"579"	"Spring"	"linn"	"Truax Island Greenway"	3487	107	9	387.444444444444	6	8	86	5	44.583575	-123.1856063
"580"	"Spring"	"linn"	"William L. Finley NWR--Snag Boat Bend Wildlife Area"	14514	123	48	302.375	9	3	88	3.5	44.4257811	-123.2115311
"581"	"Spring"	"malheur"	"Antelope Reservoir"	55009	135	49	1122.63265306122	1	1	98	1	42.9043251	-117.2354507
"582"	"Spring"	"malheur"	"Beck-Kiwanis Park"	7591	82	47	161.510638297872	10	10.5	79.5	7	44.0374113	-116.9688606
"583"	"Spring"	"malheur"	"Beulah Reservoir"	17184	134	33	520.727272727273	4	2	94	2.5	43.9293696	-118.1549978
"584"	"Spring"	"malheur"	"Bully Creek Campground"	1538	79	15	102.533333333333	14	12	74	10	44.0244843	-117.4028108
"585"	"Spring"	"malheur"	"Bully Creek Reservoir"	2678	97	15	178.533333333333	9	6	85	4	44.0305928	-117.4175835
"586"	"Spring"	"malheur"	"Jordan Valley (town)"	5991	113	60	99.85	15	3	82	6	42.9741218	-117.0494556
"587"	"Spring"	"malheur"	"Juntura (town)"	2445	90	25	97.8	17	8	75	9	43.7466536	-118.0804334
"588"	"Spring"	"malheur"	"Malheur Reservoir"	15985	111	20	799.25	2	4	94	2.5	44.3628877	-117.6931
"589"	"Spring"	"malheur"	"Ontario Sewage Ponds (restricted access)"	8091	71	11	735.545454545455	3	13.5	83.5	5	44.0417458	-117.0024526
"590"	"Spring"	"malheur"	"Pole Creek Reservoir"	1238	71	6	206.333333333333	8	13.5	78.5	8	44.2523497	-117.56001
"591"	"Spring"	"marion"	"Ankeny NWR"	159356	174	129	1235.31782945736	3	2	95	1	44.7842	-123.0767
"592"	"Spring"	"marion"	"Ankeny NWR--Eagle Marsh"	140822	163	269	523.501858736059	12	3	85	5	44.7967032	-123.0813789
"593"	"Spring"	"marion"	"Ankeny NWR--Pintail Marsh"	207980	175	235	885.021276595745	6	1	93	2	44.7762488	-123.0898891
"594"	"Spring"	"marion"	"Ankeny NWR--Rail Trail"	86475	149	228	379.276315789474	16	5	79	8	44.7741583	-123.0824089
"595"	"Spring"	"marion"	"Ankeny NWR--Wigeon Marsh Viewing Area"	105984	129	73	1451.83561643836	2	8	90	3	44.7983021	-123.080143
"596"	"Spring"	"marion"	"Cascade Hwy. ponds (west of Oregon Garden fence)"	11587	109	1	11587	1	14.5	84.5	6	44.9953515	-122.7959812
"597"	"Spring"	"marion"	"Cascades Gateway City Park"	19047	108	43	442.953488372093	13	16	71	10	44.9127602	-122.9909992
"598"	"Spring"	"marion"	"Duckflat Rd."	87513	130	71	1232.57746478873	4	7	89	4	44.779043	-122.9388242
"599"	"Spring"	"marion"	"Fairview Wetlands"	38782	127	62	625.516129032258	10	9.5	80.5	7	44.895153	-123.004434
"600"	"Spring"	"marion"	"Minto-Brown Island Park"	57176	151	182	314.153846153846	21	4	75	9	44.924703	-123.0618095
"601"	"Spring"	"morrow"	"Boardman Marina and RV Park"	16600	110	69	240.579710144928	4	2.5	93.5	2	45.8446728	-119.7066665
"602"	"Spring"	"morrow"	"Boardman Sewage Ponds"	8999	76	34	264.676470588235	3	8	89	5.5	45.8474044	-119.6485174
"603"	"Spring"	"morrow"	"Irrigon Wildlife Viewing Area"	2523	78	29	87	9	5.5	85.5	8	45.9056513	-119.4445395
"604"	"Spring"	"morrow"	"Quesna County Park"	1608	78	20	80.4	10	5.5	84.5	9	45.8115652	-119.9683642
"605"	"Spring"	"morrow"	"Threemile Canyon Road and Ponds"	2100	58	17	123.529411764706	8	10	82	10	45.801623	-119.953362
"606"	"Spring"	"morrow"	"Tower Rd. Ponds"	4866	77	23	211.565217391304	5	7	88	7	45.75073	-119.83194
"607"	"Spring"	"morrow"	"Umatilla Army Depot (Restricted Access)"	2153	62	7	307.571428571429	2	9	89	5.5	45.837052	-119.4389391
"608"	"Spring"	"morrow"	"Umatilla NWR (Oregon)"	34710	152	86	403.604651162791	1	1	98	1	45.9049415	-119.5731354
"609"	"Spring"	"morrow"	"Umatilla NWR--McCormack Slough"	4898	110	39	125.589743589744	7	2.5	90.5	3	45.8918422	-119.5853019
"610"	"Spring"	"morrow"	"Willow Creek Reservoir (Morrow Co.)"	3282	92	22	149.181818181818	6	4	90	4	45.3427134	-119.5435904
"611"	"Spring"	"multnomah"	"Delta Park West--Columbia Slough Trail"	57462	136	29	1981.44827586207	2	18	80	4	45.5952502	-122.7029564
"612"	"Spring"	"multnomah"	"Heron Lakes Golf Club"	22905	117	28	818.035714285714	5	30	65	9	45.604677	-122.7018804
"613"	"Spring"	"multnomah"	"Heron Lakes Golf Club--Force Lake"	152743	144	281	543.569395017794	18	15	67	8	45.604911	-122.6953554
"614"	"Spring"	"multnomah"	"Mt. Tabor Park"	445709	152	805	553.675776397516	16	11	73	7	45.5114597	-122.5940323
"615"	"Spring"	"multnomah"	"NE Sundial Rd.--Company Lake"	74757	155	174	429.637931034483	30	7.5	62.5	10	45.5615042	-122.40696
"616"	"Spring"	"multnomah"	"Sandy River Mouth--West Bank"	43806	145	55	796.472727272727	6	13	81	3	45.5644545	-122.3985904
